'','',''
***,***,***
0.5093612337072291,0.3045787457293605,0.4776021498342611
0.6139395499964267,0.40034924765174024,0.48730924470489506
0.6600024753444785,0.45326593199747706,0.48617328604123894
0.7080799221371954,0.4836538132094564,0.48241659509601686
0.7371288680517487,0.4961444993556865,0.48075582277479234
0.75205078856565,0.502431454462672,0.4816767105523961
0.7380305263618828,0.4979493041651933,0.4808377442015069
0.7526547654368652,0.5040715285410489,0.4818288866002666
0.738832957525711,0.49969919873099006,0.4810419732664617
0.7180643185284592,0.4923212894914652,0.47928887976731355
0.727339145900723,0.49547493124360614,0.4794213989527559
0.7199400841009895,0.49271326620847594,0.47861792390960867
0.7303551981318591,0.4961247013808251,0.47907710580029367
0.7118401038470835,0.48947240842436324,0.4780737985831713
0.7193565409417474,0.49182632051842795,0.47865687214307556
0.720135033227146,0.49171237314143995,0.47898400912310496
0.7083024776129382,0.4873007379913159,0.47858599676440605
0.7070285322536095,0.48516166041979963,0.4788964425828085
0.7040946146732402,0.4857692125801153,0.4776653500226337
0.6926096140651997,0.4820623508838132,0.4761527117991889
0.6993370374419122,0.48423515333687966,0.47686469512291024
0.697666319429107,0.48368452090988345,0.47656536644124353
0.6962224069465068,0.4831993522345031,0.47635161776049795
0.6926375228959315,0.48050365059355193,0.4767493354894145
0.6986738280031827,0.484004170293188,0.47671512218087075
0.6986323163130049,0.4839489810700008,0.47677821990811325
0.7000079028884755,0.4844330130088757,0.47695423678204385
0.6889929027901189,0.4809672341195232,0.47699065520212547
***,***,***
0.5070745363957724,0.30109579147344095,0.47739096622300564
0.5919689731450416,0.362291033502408,0.48732762498147314
***,***,***
0.502472703450589,0.2967293805685467,0.47528182490832505
0.5295596487918094,0.30312096134624306,0.48385659342465775
0.5540610980671777,0.3071058117313986,0.49020162162152847
0.581148043408398,0.3134973925090949,0.4940557991700519
0.5874292573337452,0.3135231358506099,0.4959525224322794
0.586775227453801,0.31142693338006416,0.4972031772460398
0.5861211975738566,0.30933073090951846,0.498120372181382
0.582881671628061,0.30482779804643195,0.49883995172112233
0.525399556273014,0.2650601116300399,0.498108759590913
0.5247455263930703,0.2629639091594943,0.49880961094836995
0.5000245810798077,0.24614411398812994,0.4978469692618356
0.5022939785893479,0.2474611174861511,0.4984837527353237
0.5045633760988878,0.24877812098417215,0.4989909031957779
0.4629321684625831,0.22445729249905064,0.4954363323142386
0.42251432714215714,0.20057402667342777,0.4825589962842518
0.4013988211535841,0.19011788664820045,0.472199952104578
0.4012414860313674,0.1905597648272242,0.47506766513716425
0.38310768591117106,0.1814268756966202,0.4604364418132005
0.3817369844730759,0.1814311912161452,0.46303603937489163
0.3388924105208931,0.15667280007152498,0.4200412344130781
0.2780713715707306,0.12233964161727708,0.34400668903182824
0.2788334947521496,0.12311688440241035,0.34856119196152746
0.28110289226168966,0.12443388790043138,0.3550295329417312
0.2391901310916337,0.10358869297921344,0.3137999866796112
0.2095104908249776,0.0846145242215167,0.26790584357946823
0.19787142887090273,0.07062039860855569,0.2617392127837436
0.20114418053750044,0.07242711594146675,0.26314568938244953
0.18417609114921638,0.05632817287350497,0.25814753401649093
***,***,***
0.5033930700396257,0.2976026627495256,0.4752980870984636
0.5135999388857171,0.29708672749150666,0.4795312312080786
0.5517312832953766,0.313957694440949,0.4877014094200774
0.5288426844461965,0.29124139619038714,0.48687427366559016
0.5572646875284489,0.3051416390029449,0.49172049520531746
0.5702405527827957,0.315931553096686,0.49349889298335853
0.5768320595895611,0.32147044374584677,0.494740571132211
0.5304339416645043,0.2922023614305563,0.4943065444118171
0.54095784585975,0.3006592013419081,0.49562543833368267
0.5429663838229659,0.30460517825287803,0.49629803465692496
0.4964799255700048,0.275732742627237,0.4959027921960569
0.4923158460128875,0.27684026671985074,0.495738522648253
0.4641546365964077,0.2648845336384945,0.49397215521138427
0.4756182985183677,0.2742303124491471,0.49623502793706603
0.44061403073610533,0.25693014475315695,0.4943167051235732
0.4042430805523428,0.23922320554878185,0.49077298800153296
0.39625055383514884,0.23812807897400146,0.49139082507587967
0.38872755918363827,0.23818889349712466,0.49216531864633295
0.37593256285051896,0.23225307711082707,0.4917749729601507
0.36571057752403824,0.2267675207153591,0.4913100795868741
0.372502390968287,0.23435383557136014,0.49486631490864236
0.3784219139425345,0.24164074887867956,0.4974745142653369
0.3644485138634812,0.23187581427444895,0.4964379093027482
0.3664982567006904,0.23520609033096965,0.4975123792546152
0.350271946987645,0.22341288710169424,0.49584598382976985
0.3364557247040836,0.21375057229977024,0.4935349304619216
0.34589137522077507,0.22132936979242285,0.4964417720237208
0.3522044454326894,0.2284638944642524,0.49835854800413026
***,***,***
0.504498390954325,0.3864470276260219,0.49745031462164385
0.5131026726466463,0.39727314496757604,0.499722791716738
0.46131690768924066,0.3607832238836275,0.5
0.4606737982924125,0.3667127828696122,0.5
0.5089308921326197,0.408629558033801,0.5
0.5358416721453734,0.4414743126417802,0.5
0.5719998432472768,0.4792156256053289,0.5
0.5390022347489943,0.46050688988810085,0.5
0.5797841013954725,0.5006964820294344,0.5
0.5729889404900469,0.5011538918574256,0.5
0.5638184579396451,0.500865395941264,0.5
0.6002145825558692,0.5375321928800628,0.5
0.5798891887801869,0.5261903871677291,0.5
0.6113155515318677,0.5589816474961824,0.5
0.6463599287087078,0.5944391066191081,0.5
0.6154288763855584,0.5729302151861138,0.5
0.6294816540723255,0.5875878683418178,0.5
0.6090123808880343,0.5699120610620624,0.5
0.6135528741957164,0.5785932107098329,0.5
0.6242503037188077,0.5859965202358455,0.5
0.6183822769226707,0.5828684004337156,0.5
0.611614214327048,0.576843166123712,0.5
0.6188700063644117,0.5837567010200762,0.5
0.6174931435014287,0.583277118583976,0.5
0.6169163647753194,0.581570971255101,0.5
0.620769850749726,0.5830673917833704,0.5
0.6293253323696767,0.5880808108483517,0.5
0.5985161466195057,0.5638953100070327,0.5
***,***,***
0.504498390954325,0.3864470276260219,0.8610658352997179
0.5131026726466463,0.39727314496757593,0.9025131041816529
0.557835973009397,0.4371212284267653,0.9734125151123711
0.6071929689167223,0.47941759106373955,0.9956139257569575
0.6391632984382214,0.5140084480465318,0.9996674332483341
***,***,***
0.504498390954325,0.3864470276260219,0.5357502996770582
0.5538553868616501,0.4287433902629959,0.6235720472841194
0.6032123827689753,0.47103975289997,0.7206012322558755
0.6571930742208756,0.5157843947147288,0.8218411301282065
0.6966509515241344,0.5546644700966337,0.9040522504051172
***,***,***
0.504498390954325,0.3864470276260219,0.4134006296548191
0.5584790824062249,0.4311916694407807,0.4729541630520217
0.6032123827689753,0.47103975289997,0.539821167298606
0.6433219875871511,0.5084395571813746,0.6136326910970135
0.6874035604349847,0.5497679117410642,0.6885288506603499
0.7235617315368883,0.587509224704613,0.7659324359311039
0.7207270317311774,0.5943876323291982,0.7922540383886258
0.747637811743931,0.6272323869371771,0.8664244761698593
0.7377989629538848,0.6290065110244554,0.8847293176887151
0.7327855248409298,0.6282225150374774,0.8919466944520443
0.6850287007047101,0.5941989699068518,0.8488366079834637
0.7016098478238861,0.6154534891166695,0.8959647996826215
0.7062717106375959,0.6171908155858796,0.8991050722993167
0.7096291086619598,0.6184846409014504,0.9019636020772266
0.6882544344084724,0.604340143603534,0.8796828881708667
0.6903972916042832,0.611113350520251,0.8909519167434838
0.6949423504511352,0.6127801287078989,0.8940319306445915
0.7025439335902015,0.615948632272618,0.8974237757560853
0.6949949699097686,0.6127450050018026,0.8938065918325261
0.6878936009428586,0.6101561008007814,0.8899876529746902
0.6920882478891368,0.6116112341437425,0.8930489733434102
0.6730206323225373,0.6005225664642899,0.8750926143421952
0.6093302466607645,0.5516828650210587,0.7841379687144723
0.5596476576550521,0.513294977575667,0.7100469969157159
0.5345173549677136,0.49144820280393703,0.6642029827626668
0.4619583213039919,0.42862972504752755,0.5506209759124867
0.44820230705035613,0.41801486723491293,0.5348711083159973
0.3729083102731497,0.3468926547371268,0.42638460574140535
***,***,***
0.5020211799824237,0.2517396034955492,0.20244358550190378
0.5262753397715065,0.26353133854221245,0.21772668790488042
0.5505294995605896,0.2753230735888757,0.23369754267282
0.48947872746270743,0.2450571672126009,0.1863838418341562
0.45891862135877926,0.23034075938118492,0.17126071755633504
0.47366344714181635,0.23762143626004098,0.18350268254418511
0.4173673420469577,0.20961105896767004,0.14339174673837962
0.43686683483301825,0.21914726493042988,0.15555133246375355
0.4563663276190784,0.22868347089318974,0.16823595560305443
0.44007022252421973,0.2207336503134848,0.15736147315022952
0.4575821396291496,0.22921032533104302,0.16882540252339154
0.4097891248471144,0.20565963728199613,0.14164608868505374
0.42453395063015137,0.21294031416085213,0.15294388506202425
0.43530362505092807,0.21810192914930504,0.16221780155277532
0.44411197568260513,0.22245913803642658,0.17083727589792266
0.4402153565867385,0.22032269405883828,0.17402966447268411
0.45020551536675224,0.22534784185379056,0.18567951047484632
0.3339381848682845,0.1680423208851062,0.12268478177194388
0.35620476897623776,0.17877452498656812,0.13343125763221897
0.33316642119722567,0.16750964437775795,0.12505461744481924
0.23413199937686502,0.11903840362670447,0.09083899718809696
0.24371986564930506,0.1235320797073267,0.09750444120518494
0.25134640813264547,0.12722134968661758,0.1038902397940582
0.2549977992537256,0.1287915577755054,0.11026932192621418
0.20738674389352915,0.10617964019964768,0.09702740503508794
0.21912832102356922,0.11211447535753337,0.1051493636625381
0.16112427184706613,0.08533453495332712,0.08467663677857822
0.13494168934081976,0.07371283654330808,0.06801911314178757
***,***,***
0.5007486344235931,0.24043932028476117,0.09720956073092225
0.4542554923431296,0.216117258030513,0.09134850214906104
0.463239105426247,0.22006984408314265,0.09704931082308273
0.38397154993539834,0.1800936079133036,0.08100973332739729
0.32569273468723253,0.15070795129771014,0.06968817607621795
0.26317614859420285,0.11749150488393471,0.06546957199268856
0.2238169343152094,0.09815088869418657,0.05511477401606153
0.23062106331605284,0.1008043164407705,0.05948748854491653
0.23860147506234006,0.10413607171019729,0.06403990713610049
0.2446062146736423,0.10633025772160248,0.06877295417197236
0.2470387037743495,0.10758425513417903,0.07074565522485965
0.25403127945314424,0.11034722577459502,0.0757042975807832
0.2634106226311285,0.11448265408058461,0.08084161903107813
0.2680164308107337,0.11587316705542694,0.08616050684724583
0.2492065063450696,0.10822626417126188,0.07396413397738738
0.25699847141340554,0.11144847654685659,0.07903656176615624
0.2620516360581372,0.11337496214513394,0.08348846782029853
0.24151354857522933,0.10501165219258754,0.0708145520253976
0.2489648813885845,0.10831586299640117,0.07501761302731502
0.21684096808535971,0.09500376911630425,0.05705450552530793
0.22204631830712082,0.09673871339253068,0.06144701421957641
0.18441074345923786,0.08164994587146661,0.04301567973677453
0.15818394842315472,0.07140568692408367,0.03289308013405937
0.14947919587830535,0.06841232308872827,0.02976782223286623
0.13389154951973228,0.0624123539479913,0.02571124248119261
0.08471442968787295,0.04154489830896835,0.01321551416352756
0.07597019728077198,0.03703566581411864,0.01043258246372979
0.06325349009138033,0.03121651299509693,0.00718884696241776
***,***,***
0.5007486344235931,0.24043932028476117,0.09748594081387563
0.5097322475067104,0.24439190633739083,0.1033657029638518
0.5022872069252325,0.2392628860636142,0.10931425878969714
0.51127082000835,0.24321547211624386,0.11556605219469017
0.42477767792788634,0.19968461481289887,0.09352807052534785
0.3782845358474229,0.17536255255865074,0.08838610565899827
0.3282200474315548,0.15051769910626034,0.07625692267564045
0.3372036605146724,0.15447028515889008,0.08148267387788857
0.24067521519302407,0.10481179094693015,0.06345273127525365
0.241774794878421,0.10418547519825125,0.0682319871946563
0.24893329034090936,0.10704758045635171,0.0731868296334184
0.21913708209708416,0.09479632494602015,0.05577062014268599
0.22494197436100113,0.09687570052363062,0.06024478726871898
0.1795529617002053,0.07837021745963108,0.03722565422818128
0.18317313421579026,0.08030780993501314,0.0387250481937222
0.15841559240977574,0.07035352832640855,0.02919963881957153
0.14644296050839006,0.06603689324812267,0.02512063556391831
0.12689037555574473,0.05795695952481433,0.0193455740627073
0.09532067606155008,0.04496835359002863,0.0119119800063564
0.10471141990896837,0.04910904943598088,0.01357035330792098
0.1141021637563867,0.05324974528193313,0.01540766328987894
0.12349290760380505,0.05739044112788538,0.01742594408564376
0.10566564018845612,0.04943268417374529,0.01522214239069683
0.1060179333475049,0.05004700540619689,0.01630999301973849
0.07589260353415335,0.03721739644061699,0.01056087621079201
0.07723709146240418,0.03796698113975325,0.01174349324677312
0.07885326653256743,0.03874693716510489,0.01242367012151513
0.06069344956546547,0.02985081430724842,0.00768827582707488
***,***,***
0.5033930700396257,0.2976026627495256,0.18029372496191226
0.5389389183834338,0.31206689930642706,0.2086768073973472
0.5117312832953768,0.29027799940326665,0.18865169476208715
0.4993526560756165,0.275515486233866,0.18623711653298597
0.5095595249217079,0.2749995509758471,0.19970193081088145
0.5239224389371134,0.28621385423200046,0.21657799409520906
0.5317273120597571,0.29219030754066,0.23286571222825156
0.5395321851824009,0.2981667608493195,0.24897701876848252
0.5388955982950091,0.2996713150533945,0.25972377215932213
0.543233598335286,0.3029869520075858,0.2742054440227913
0.5550304051341983,0.3133580494082699,0.2886454078108894
0.5655543093294441,0.3218148893196215,0.3041066291922258
0.5723785782892661,0.3274823464226437,0.3190041620445407
0.5678537012845297,0.32666859076751337,0.3280138026778448
0.5720748995781264,0.3334177640671162,0.33834839360026414
0.5803961450762238,0.34138725189187413,0.3531183304868125
0.5728232917699477,0.3406899095822867,0.35014492757222615
0.5535916491012828,0.33292665246601283,0.3361758809867883
0.5410879211897808,0.3300472800486374,0.3320419309150802
0.5471103018237419,0.33743841211451703,0.3455334345374009
0.5250174265844563,0.32856484242135414,0.3326678786477504
0.5287536665132813,0.3352138383727393,0.3457119972663791
0.4948044147708226,0.31984801763683646,0.32859823922585785
0.45641578357616547,0.3018287010825886,0.310643818748216
0.4246932437306275,0.2847682659664915,0.29404851850113506
0.407542385094314,0.2728289073556762,0.2794263745516911
0.400221579675492,0.2691952935769936,0.27604277832504726
0.4032330180517562,0.2736216064372412,0.28713438559844107
***,***,***
0.4998746954097502,0.38399874844823717,0.41586106597348377
0.5538553868616504,0.42874339026299596,0.47537380949882185
0.5364369017921896,0.420657240333608,0.4777314620683156
0.585793897699515,0.46295360297058213,0.5461881750097328
0.6177642272210141,0.49754445995337443,0.6163090495877197
0.6354276161446183,0.5254926562057841,0.6884030913482615
0.5914889074091119,0.500519999967515,0.6624095228257021
0.575300709471846,0.4953041211301256,0.6630597210706878
0.5515597128846365,0.4825306557402618,0.6395964554116761
0.571092756390669,0.5054731515660758,0.6864299203908306
0.6073968299887289,0.5436469688951366,0.7662171956332819
0.6324836551935944,0.5708177427391073,0.8204393209767501
0.6455344011954576,0.5889699389609125,0.8595774035469262
0.6562326091875359,0.5981554324076678,0.8757766494830512
0.6587723794438944,0.5989554197523034,0.87831366846504
0.6663739625829608,0.6021239233170227,0.8811444248172539
0.6679793011044561,0.6023595244091611,0.8838028987664892
0.6745388994705033,0.6051460254698153,0.8861352663609325
0.6769907378426149,0.6057958666193382,0.8883726212936868
0.6835503362086621,0.6085823676799926,0.8908401881996728
0.684464101857712,0.6086476111127521,0.8929567604551617
0.6731947937987247,0.6045306968954707,0.8865877331972613
0.6773894407450032,0.6059858302384319,0.8895066468990669
0.6615147745913849,0.5961369062740675,0.8723114620025579
0.6468673167979992,0.5868766765678056,0.8569500207035015
0.5952076015990723,0.5476380207187952,0.7858752340388403
0.5338132051332601,0.49447615151322266,0.6751159893172989
0.5408094214171262,0.502316667510769,0.6913943973654643
***,***,***
***,***,***
***,***,***
0.5011941793985296,0.42757942514560415,0.6458548893255752
0.5155243321808863,0.4418825349091584,0.6875933779497433
0.5298544849632427,0.45618564467271294,0.7295769050272434
0.5441846377455996,0.4704887544362674,0.7707605804412149
0.47546969776722686,0.41327180741525615,0.6581698091840075
***,***,***
***,***,***
0.5019124227287378,0.2930576203260796,0.20913698192637745
0.4966508507277448,0.29160980787617224,0.2106439294882739
0.4900259394279148,0.29134464362290013,0.22452196151892165
0.5129750121727698,0.3051735053111066,0.24666284503487992
0.5295650612053652,0.3164289756525732,0.26652010336941506
***,***,***
0.5012245172319921,0.31458667633119936,0.01076749954975812
0.5159187240158987,0.32181337658851505,0.01156090514607379
***,***,***
0.5211196644198434,0.3022057611051138,0.9981720082814802
0.7272861302070885,0.457030319532338,0.9980379714047223
***,***,***
0.5019005231833426,0.2900849659591834,0.7703405375510387
0.45649615663760584,0.26541653912771257,0.6843074620588014
0.47441823870880556,0.27622932480696893,0.7485924114932289
